Bankrupt?, Operating Gross Margin, Pre-tax net Interest Rate, After-tax net Interest Rate, Operating Expense Rate, Current Ratio, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Current Assets/Total Assets, Current Liability to Assets, Current Liabilities/Liability, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Net Income to Total Assets, Liability to Equity, Equity to Liability
1,0.590351547,0.797092028,0.809035774,0.000232892,0.107802472,0.089501197,0.164369203,3470000000,0.00108837,0.99891163,0.311196449,0.005162717,1,0.326311833,0,0.882223386,0.767927605,0.274804143,0.798122141
0,0.612375503,0.797678453,0.809540159,0.000155184,0.036190215,0.104776328,0.183146067,0.000830757,0.024518548,0.975481452,0.319468711,0.016665554,0.572091087,0.326656848,0,0.946551134,0.817296225,0.275381484,0.148482153
0,0.616548235,0.797646358,0.809508781,0.000177039,0.00722057,0.106592082,0.180748058,0.003923983,0.088702119,0.911297881,0.310574359,0.080402947,0.846660431,0.329213717,0.002359522,0.935329016,0.818690257,0.277624809,0.043118585
0,0.604210208,0.797448808,0.809351893,0.000124194,0.007294205,0.100851694,0.174428776,0.005395818,0.109713698,0.890286302,0.346366552,0.088645089,0.75946229,0.329900344,0.005251687,0.939824084,0.803512247,0.278692281,0.034366186
0,0.611114314,0.797477306,0.809386786,0.00020618,0.008595917,0.099785041,0.173116658,0.004354408,0.095323034,0.904676966,0.314133365,0.068672529,0.672461021,0.328856432,0.006880502,0.93412847,0.803119795,0.277937391,0.039961484
1,0.595007135,0.797122878,0.809048403,8270000000,0.007451459,0.091097106,0.153299148,0.01283342,0.173080993,0.826919007,0.516483178,0.128870212,0.707642972,0.334342359,0.010365361,0.923033507,0.769694307,0.284086151,0.020524569
1,0.603316566,0.797410211,0.809323771,737000000,0.003994995,0.105175306,0.171525526,0.0132374,0.175348429,0.824651571,0.379199456,0.171689177,0.935315058,0.337249659,0.002814051,0.934702252,0.797956077,0.28437925,0.020213488
1,0.60166621,0.797415883,0.809391343,4650000000,0.005883289,0.108367124,0.17296584,0.021229448,0.207485564,0.792514436,0.348437783,0.109606948,0.49981621,0.335770752,0.030773822,0.934738873,0.80642328,0.290175475,0.016479375
1,0.597025036,0.79670841,0.808651301,0.000219709,0.003271129,0.084135359,0.132267551,0.010543594,0.158660096,0.841339904,0.156382866,0.087106307,0.517257205,0.331126776,0.049001379,0.880487934,0.701107375,0.282425541,0.022731694
0,0.598444774,0.797477721,0.809394858,6330000000,0.010009953,0.098563682,0.180197572,0.002851567,0.070169604,0.929830396,0.284656916,0.053714506,0.705557438,0.328040272,0.002201873,0.940748516,0.816285714,0.276847112,0.054927472
0,0.608368526,0.79761869,0.809525707,5490000000,0.009815882,0.109165079,0.182520172,0.005376668,0.109471838,0.890528162,0.212649006,0.041119947,0.346504267,0.327904443,0.028455796,0.939239,0.819631491,0.278678188,0.034451283
0,0.600750948,0.797319321,0.809261666,9850000000,0.006167219,0.0977413,0.164052485,0.010696796,0.159718233,0.840281767,0.173857491,0.053088032,0.30784114,0.329221826,0.064258894,0.931377437,0.790785993,0.282536537,0.022555066
0,0.601125701,0.797579263,0.809474279,4090000000,0.01496532,0.09944306,0.176412035,0.00249136,0.0631859,0.9368141,0.357814296,0.045307775,0.656599888,0.327701635,4770000000,0.938267695,0.816222748,0.276585813,0.061059681
0,0.599778031,0.797445903,0.809359184,6890000000,0.010853632,0.101152963,0.176856949,0.006165477,0.119116002,0.880883998,0.471711899,0.081741446,0.644899485,0.329792057,5940000000,0.935742147,0.807131593,0.279250795,0.031416312
0,0.601608556,0.797308116,0.809241876,0.000144893,0.007439602,0.093816666,0.163667898,0.008058618,0.138676422,0.861323578,0.418201474,0.10475144,0.714371496,0.331378197,0.002418422,0.929592437,0.785367075,0.280623148,0.026523433
0,0.599929373,0.797443413,0.80935619,6730000000,0.007807152,0.104328497,0.17951889,0.007536089,0.133718294,0.866281706,0.588737166,0.140269114,0.99607535,0.332928496,2190000000,0.936732685,0.806786663,0.280244587,0.027632023
0,0.60393635,0.797447425,0.809361007,9890000000,0.006795611,0.103644536,0.174820903,0.005583673,0.112102065,0.887897935,0.301861897,0.08289024,0.694507237,0.329703821,0.008969088,0.935018011,0.806966173,0.278828632,0.03357272
0,0.599763617,0.797277819,0.809210629,5460000000,0.006951616,0.098449688,0.164029862,0.00630044,0.120657859,0.879342141,0.237059163,0.063985442,0.495659585,0.329032933,0.026702611,0.927377353,0.783990745,0.279348473,0.030972947
0,0.599727583,0.797414085,0.809335228,5590000000,0.004894212,0.102691876,0.172852726,0.01067491,0.159567071,0.840432929,0.403868072,0.150985391,0.901344106,0.33480488,0,0.926733779,0.802420205,0.282520741,0.022579896
0,0.597003416,0.795724256,0.807751638,0.00014813,0.002530413,0.093955087,0.148555916,0.003405101,0.080146325,0.919853675,0.058598559,0.043898016,0.505088362,0.327770394,0.02630804,0.911663669,0.736420685,0.277248859,0.047933962
0,0.602660747,0.79747869,0.809403191,7840000000,0.014127257,0.109857182,0.183854913,0.0023491,0.060313813,0.939686187,0.399451893,0.053494182,0.812210549,0.327954973,0,0.950333579,0.824036421,0.276482664,0.063970147
0,0.604938094,0.797446595,0.809360356,0.000103957,0.006811835,0.116151253,0.181479526,0.011994456,0.168153097,0.831846903,0.469086404,0.127730815,0.721746276,0.333962507,0.007209194,0.938281107,0.809155477,0.283478108,0.021236023
0,0.60009513,0.797446456,0.809355799,4530000000,0.008532891,0.10923836,0.179714954,0.011619657,0.165825196,0.834174804,0.689643139,0.150582238,0.86523819,0.335190503,0.003417957,0.934959697,0.806788439,0.28320587,0.021587455
0,0.604685856,0.797499302,0.809394728,8780000000,0.010237722,0.112218477,0.184940804,0.005857248,0.115457871,0.884542129,0.491581116,0.090156982,0.734778912,0.330083594,0,0.938309951,0.816935553,0.279027139,0.032506565
0,0.6064299,0.797484085,0.809381708,0.000125697,0.008046777,0.104751901,0.177663826,0.006543923,0.123409015,0.876590985,0.457687776,0.106153273,0.81252901,0.330985423,0.00135331,0.93789542,0.8092936,0.279525153,0.030216409
0,0.601940068,0.797461259,0.809366736,6680000000,0.010121029,0.110101454,0.18142674,0.007713913,0.135441545,0.864558455,0.550374448,0.101977054,0.711544689,0.33113966,0.006258369,0.93622865,0.810138178,0.280373453,0.027238094
0,0.599533,0.797383511,0.8093101,5190000000,0.00304336,0.105330011,0.16948948,0.021761096,0.209027421,0.790972579,0.291640798,0.17050188,0.779565923,0.341346383,0.009251606,0.931587019,0.796599884,0.290561082,0.016327662
0,0.59991496,0.797413946,0.80932976,7770000000,0.009556912,0.10369339,0.175974663,0.007190472,0.130241558,0.869758442,0.551181976,0.107992781,0.783910741,0.331269239,0.004000061,0.939196662,0.805365662,0.279993555,0.028454281
0,0.598163709,0.79736276,0.809297601,8380000000,0.00481933,0.094500627,0.165055426,0.030591196,0.22870877,0.77129123,0.575145539,0.217261694,0.911613652,0.351003812,0,0.930683248,0.793910689,0.296964213,0.014575933
0,0.602307615,0.797246139,0.809209848,0.000118412,0.012504797,0.100355008,0.150795566,0.018306751,0.197871633,0.802128367,0.345274803,0.052227815,0.242450803,0.330321134,0.038795492,0.92890288,0.778995758,0.288055382,0.017469782
0,0.604851612,0.797294559,0.809226383,0.000151946,0.003863326,0.098058853,0.164044944,0.023481885,0.213683224,0.786316776,0.33463705,0.156617096,0.699262352,0.340887035,0.019561243,0.917793226,0.787438612,0.291808556,0.015883655
0,0.601053633,0.797439539,0.80935007,6310000000,0.007708556,0.10944192,0.179119222,0.008048587,0.138585724,0.861414276,0.511850387,0.123611272,0.845880667,0.332309722,0.004333078,0.936273971,0.810632857,0.280616236,0.026542407
0,0.602336442,0.797456002,0.809361137,4720000000,0.006892958,0.127444754,0.188583063,0.021698173,0.208846026,0.791153974,0.739397227,0.198250696,0.909544112,0.343774562,0.002372214,0.937450221,0.810467179,0.290514983,0.01634541
0,0.604181381,0.797448531,0.809370642,0.000104535,0.013931314,0.110191021,0.179790363,0.0053256,0.108806724,0.891193276,0.482524665,0.06542047,0.561852771,0.328912892,0.006373356,0.938470572,0.817129526,0.278641453,0.034675946
0,0.603258911,0.797437326,0.809353846,9630000000,0.007254892,0.112218477,0.180250358,0.01596677,0.188590259,0.811409741,0.474193474,0.121509346,0.611575114,0.334971226,0.008374002,0.93813097,0.805465736,0.2863584,0.018521668
0,0.606480347,0.797399144,0.809321297,0.000185712,0.006700759,0.109954891,0.176442199,0.01447396,0.181727484,0.818272516,0.639657794,0.17641717,0.927903603,0.338180247,0.002075271,0.935327123,0.802893779,0.285275689,0.01936888
0,0.610588218,0.797499717,0.809400066,0.000171836,0.006883598,0.116664224,0.187203077,0.010412278,0.157722889,0.842277111,0.408180505,0.11021246,0.661928482,0.332394943,0.007605175,0.93895392,0.81817173,0.282330187,0.022887522
0,0.601147321,0.797435942,0.80934291,3540000000,0.009703558,0.112226619,0.176819244,0.018480015,0.198506515,0.801493485,0.787758158,0.151702092,0.728766809,0.33824677,0.006623466,0.933494968,0.802307747,0.288181075,0.017402389
0,0.600527537,0.797446318,0.809353065,2590000000,0.008750051,0.113073428,0.178779881,0.011788362,0.166883333,0.833116667,0.524488699,0.112011386,0.636053537,0.332939551,0.012256015,0.936493096,0.807832988,0.283328319,0.021426648
1,0.600325747,0.797382405,0.809306845,5410000000,0.002328854,0.10927093,0.169376367,0.02011782,0.20403906,0.79596094,0.170711328,0.128886378,0.600192546,0.337041744,0.046719037,0.93141028,0.795956424,0.289369141,0.016822364
1,0.59394053,0.797255408,0.809189537,4810000000,0.007415889,0.090877262,0.15688108,0.015686811,0.18738096,0.81261904,0.389271775,0.097886222,0.493192036,0.333186562,0.024998599,0.924882104,0.776350258,0.286155758,0.018668072
1,0.601904034,0.797443275,0.809355539,5940000000,0.005843352,0.108652108,0.177053013,0.008437064,0.14206246,0.85793754,0.338501679,0.10722799,0.714146113,0.33161788,0.012508949,0.935399654,0.807311488,0.280898083,0.025802937
1,0.595641332,0.797106969,0.809054262,3870000000,0.004071126,0.095314866,0.156126989,0.008580235,0.143332225,0.856667775,0.277254577,0.124027959,0.820951716,0.33251996,0.009163145,0.9205638,0.762491127,0.281001915,0.025547139
1,0.599871719,0.797416852,0.809339394,2500000000,0.005290467,0.112145195,0.174715331,0.014907121,0.183813526,0.816186474,0.256207897,0.089687887,0.459575165,0.332399642,0.04041885,0.93508567,0.803524238,0.285589943,0.019105656
1,0.595562058,0.797169222,0.809108424,8440000000,0.003703577,0.091732213,0.156375839,0.011251242,0.163467062,0.836532938,0.195452576,0.096345028,0.556653747,0.331846811,0.033968801,0.912694436,0.771790758,0.282939063,0.021954359
0,0.598841148,0.797511338,0.809427277,7500000000,0.006303256,0.097529598,0.182806726,0.005361165,0.109260211,0.890739789,0.333412673,0.098251809,0.846474861,0.330293521,0.001202596,0.94058844,0.817312268,0.278667126,0.034518502
0,0.61164041,0.797676932,0.809547059,5390000000,0.010479842,0.114824043,0.187459468,0.004898823,0.103123016,0.896876984,0.241447,0.043675188,0.391582391,0.327951106,0.021897134,0.941053821,0.824423195,0.278331812,0.036749332
0,0.60317243,0.797425982,0.809352023,7450000000,0.006222133,0.107797157,0.174089435,0.011604155,0.165734498,0.834265502,0.235108395,0.070620595,0.398768617,0.330408187,0.042642669,0.933608576,0.802740008,0.283194831,0.021602179
0,0.602956226,0.797469421,0.809365434,3750000000,0.014461733,0.101967202,0.172822562,0.002685598,0.066995193,0.933004807,0.304058887,0.039893083,0.545218545,0.327542027,0.001126979,0.934556463,0.805284462,0.276726937,0.057553183
0,0.600109543,0.797431654,0.809346034,7070000000,0.010104805,0.102358037,0.175778599,0.006962493,0.127913656,0.872086344,0.472353003,0.087772393,0.646289201,0.330259657,0.0013465,0.934855766,0.804417849,0.279828565,0.029038388
0,0.601096874,0.797202977,0.809140192,0.000143852,0.00688859,0.093735242,0.156111907,0.010414102,0.157753122,0.842246878,0.460385412,0.124051178,0.746665841,0.333175004,0.001593182,0.920288696,0.768172474,0.282331778,0.02288489
0,0.600599605,0.797449362,0.809355799,6290000000,0.006914799,0.107951862,0.180831008,0.010294641,0.156876379,0.843123621,0.613603473,0.164269896,0.998502363,0.335383496,0,0.935712661,0.805535322,0.282244864,0.023030291
0,0.603583217,0.79744701,0.809350721,9480000000,0.006248342,0.104165649,0.17528844,0.005697663,0.113522992,0.886477008,0.317878614,0.094538894,0.784085691,0.33022983,0.004898715,0.93500991,0.805908415,0.278911532,0.033115306
0,0.602221133,0.797284045,0.809199693,5230000000,0.006351306,0.100981973,0.164376744,0.006757311,0.125736917,0.874263083,0.247636995,0.072846462,0.543411804,0.329523532,0.023090675,0.921903763,0.781057889,0.279679866,0.029597852
0,0.597140345,0.797444381,0.809372725,533000000,0.005653024,0.096902633,0.176291381,0.00927694,0.149136862,0.850863138,0.433277689,0.141157008,0.900118896,0.333677101,0,0.931037186,0.81033924,0.281506931,0.024413975
0,0.594243215,0.796954103,0.808903103,6260000000,0.002014346,0.093963229,0.159972853,0.004969952,0.104090456,0.895909544,0.088452891,0.078448691,0.706347377,0.32937645,0.001358164,0.921496728,0.766125067,0.278383652,0.036378032
0,0.60782081,0.797394302,0.809281196,5400000000,0.007792175,0.110476004,0.170024885,0.006867653,0.126915984,0.873084016,0.502584692,0.120139049,0.896252239,0.331729818,0.000775333,0.930224308,0.792119008,0.279759764,0.029293172
0,0.602595886,0.797459737,0.809380276,9460000000,0.009059566,0.106518801,0.18101199,0.002850655,0.070139372,0.929860628,0.298326925,0.062013035,0.816349421,0.328327725,0,0.948405471,0.816586365,0.276846312,0.05494399
0,0.604527307,0.797436911,0.809352674,0.000110664,0.008388741,0.113008289,0.179730035,0.014805898,0.183329806,0.816670194,0.552120011,0.122777716,0.635932556,0.334653109,0.010367832,0.93692577,0.806283603,0.285516485,0.019165818
0,0.600743741,0.797410211,0.809325463,3740000000,0.009100128,0.113732962,0.174029108,0.010584631,0.158932189,0.841067811,0.701002614,0.143785992,0.861097071,0.334356669,0.003255421,0.932338344,0.800949463,0.282455104,0.022684157
0,0.601659003,0.797465824,0.809376501,7810000000,0.009739127,0.105142736,0.180069376,0.005856336,0.115457871,0.884542129,0.466718413,0.089911474,0.732823904,0.330072697,0,0.937105989,0.812696743,0.279026371,0.032510501
0,0.604981334,0.79738033,0.80929031,0.000115868,0.006371275,0.102529028,0.168976699,0.007724856,0.135532243,0.864467757,0.422651448,0.122870445,0.859326139,0.332158758,0.000759601,0.930821015,0.793161508,0.28038162,0.027213731
0,0.600866256,0.797438294,0.809358924,6160000000,0.00834818,0.107276043,0.177595958,0.006893187,0.127188076,0.872811924,0.403599696,0.090464429,0.670288862,0.33036663,0.008465667,0.936519154,0.811137325,0.279778351,0.029223663
0,0.600232059,0.797390428,0.80931661,5300000000,0.003167541,0.108554399,0.170703567,0.019992887,0.203646038,0.796353962,0.291642116,0.16438867,0.770930108,0.339968752,0.009932159,0.932088907,0.798117667,0.289278743,0.016863178
0,0.598228571,0.797401634,0.809325724,7960000000,0.007604968,0.095713844,0.173101576,0.007850701,0.136741542,0.863258458,0.553825873,0.135400764,0.94014355,0.332816811,0,0.93797943,0.8033462,0.280472684,0.026946702
0,0.598178123,0.797397207,0.809329629,8000000000,0.004720734,0.095738271,0.173244853,0.028035091,0.22396227,0.77603773,0.542822305,0.20921225,0.895865494,0.348550741,0,0.926530465,0.801484555,0.295110506,0.014970126
0,0.600354574,0.797275191,0.809234455,0.000100026,0.010275787,0.09814842,0.153955207,0.022292744,0.210508813,0.789491187,0.326884073,0.060000737,0.263161367,0.331624825,0.04182484,0.926041761,0.779996467,0.290946191,0.016183325
0,0.607128958,0.7973961,0.809312834,0.00012084,0.00384835,0.103945804,0.169972099,0.023192807,0.212927412,0.787072588,0.340745257,0.160011835,0.717254263,0.341072297,0.017884258,0.917790107,0.796678528,0.291598753,0.015953749
0,0.600433849,0.797427504,0.809346685,550000000,0.006565346,0.110101454,0.177663826,0.008502722,0.142636878,0.857363122,0.447363258,0.126272923,0.839979558,0.332606348,0.005252469,0.936143768,0.810264115,0.280945454,0.025685181
0,0.601882414,0.797448946,0.8093627,5270000000,0.006944752,0.122087058,0.185709977,0.015009256,0.184297246,0.815702754,0.613035515,0.163434313,0.846701295,0.337549562,0.004213546,0.939359538,0.813485871,0.285664126,0.019045718
0,0.608519869,0.797501239,0.809391343,0.000125581,0.011145675,0.12444021,0.191448609,0.006132648,0.11872298,0.88127702,0.483650768,0.081641348,0.646171776,0.329779799,0.005330685,0.94202562,0.824939799,0.279226622,0.031528976
0,0.602761643,0.797441476,0.809351633,9170000000,0.006272055,0.112731448,0.182112963,0.016443703,0.190615836,0.809384164,0.4575169,0.13488936,0.67320647,0.336122407,0.006421495,0.938233477,0.80543128,0.286704411,0.018283091
0,0.606725378,0.797413393,0.809330541,0.000180624,0.006721352,0.112479033,0.181102481,0.015480717,0.186443752,0.813556248,0.647678278,0.178088821,0.913200225,0.338808737,0.002473963,0.935448743,0.806739577,0.286006037,0.018779608
0,0.609399098,0.79744452,0.809349159,0.000179237,0.007731021,0.108847526,0.177226454,0.010452402,0.157994981,0.842005019,0.42502446,0.102554602,0.613885665,0.331975575,0.009540056,0.934621743,0.805666698,0.282359333,0.022839482
0,0.601125701,0.79745033,0.809354497,2670000000,0.007450211,0.116240819,0.180167408,0.019642711,0.202497203,0.797502797,0.826430425,0.20547985,0.972614623,0.343203054,0.00030437,0.934419962,0.805142371,0.289024274,0.016980833
0,0.599496966,0.797409243,0.80932312,3750000000,0.009181251,0.111013402,0.174436317,0.011748238,0.166641473,0.833358527,0.553696325,0.112799529,0.64159719,0.332973881,0.011398361,0.933699999,0.801573688,0.283298902,0.021464863
1,0.59800516,0.797282246,0.809218962,0.000104882,0.004753807,0.092481313,0.161066285,0.011217502,0.163255434,0.836744566,0.408892496,0.15710468,0.917528161,0.335399046,0.0021816,0.91858858,0.777992055,0.28291448,0.021989361
0,0.596599836,0.797485053,0.809397202,666000000,0.005704194,0.094028368,0.178184149,0.004861434,0.102609064,0.897390936,0.234760154,0.076640777,0.699644785,0.329278802,0.007356268,0.939567567,0.810648254,0.278304791,0.036947075
0,0.603143603,0.797516595,0.809420898,6090000000,0.010976565,0.10178807,0.175899253,0.005070263,0.105450918,0.894549082,0.227256018,0.039320242,0.343535726,0.327794151,0.026027216,0.935732975,0.807953501,0.278456096,0.03587625
0,0.600131164,0.797343393,0.809268827,7710000000,0.004702013,0.10022473,0.164995098,0.013141648,0.174804245,0.825195755,0.200312566,0.078887567,0.423586981,0.331251238,0.050187764,0.931121705,0.790863798,0.28430955,0.020285748
0,0.599698756,0.797206712,0.80917834,8140000000,0.0097566,0.096389662,0.162378403,0.004039796,0.090546301,0.909453699,0.309901088,0.059885754,0.61529037,0.328459651,0.003444291,0.926104051,0.780164179,0.277709214,0.042201849
0,0.598574497,0.797418927,0.809337572,6010000000,0.01181026,0.09947563,0.173591735,0.006250285,0.120083442,0.879916558,0.466114045,0.074361551,0.5808239,0.329484332,0.001485708,0.934785709,0.802461793,0.279312123,0.031135758
0,0.604880439,0.797322088,0.809271301,0.00013437,0.007178137,0.099345352,0.165560667,0.010740568,0.160020558,0.839979442,0.441478384,0.114384776,0.677634935,0.332737981,0.004541471,0.924699844,0.791162057,0.282568526,0.022505084
0,0.599424898,0.797430824,0.809347987,5890000000,0.006699511,0.107210904,0.180024131,0.012122124,0.168939142,0.831060858,0.641052662,0.176834358,0.999922014,0.33701474,0,0.935161527,0.805452099,0.283570371,0.021121805
0,0.601529281,0.797413393,0.809329369,9860000000,0.006491087,0.100298012,0.172528467,0.005098533,0.105813707,0.894186293,0.294337994,0.084508804,0.74964615,0.329654407,0.005396154,0.933851996,0.801762746,0.278476433,0.035738826
0,0.596268323,0.797317385,0.809247866,5620000000,0.006031806,0.094907747,0.16642033,0.005743259,0.114097409,0.885902591,0.186007082,0.057908953,0.473160884,0.328669147,0.033080294,0.918368364,0.788277438,0.278944411,0.032938819
0,0.597861024,0.79741367,0.809334837,5390000000,0.008758787,0.098433403,0.172641581,0.006535715,0.123318318,0.876681682,0.522212897,0.111417522,0.8541259,0.3312207,0,0.933196573,0.802577869,0.279518682,0.030243143
0,0.593457675,0.796596493,0.808554695,5590000000,0.001554441,0.094134219,0.155847975,0.006616876,0.12419506,0.87580494,0.072747064,0.081783079,0.619074366,0.329900222,0.003459368,0.913505164,0.747930004,0.279578169,0.030000046
0,0.601370732,0.797380191,0.80931661,5630000000,0.006790618,0.104157506,0.168954076,0.005997684,0.11715089,0.88284911,0.413943843,0.113224929,0.912966686,0.33112742,0.001316204,0.931760407,0.797123674,0.279128876,0.031997034
0,0.600347367,0.797424184,0.809345644,7850000000,0.008456136,0.10467862,0.177490385,0.003517267,0.082050972,0.917949028,0.329645572,0.073167527,0.830046877,0.328854893,0,0.94630513,0.809324158,0.277329705,0.046783048
0,0.603323772,0.797399282,0.809321948,0.000119452,0.007806528,0.104613481,0.17197044,0.012496922,0.171146114,0.828853886,0.459238408,0.109684186,0.607020137,0.333022853,0.012216074,0.934947901,0.79927291,0.283842222,0.020798639
0,0.598170916,0.797386555,0.809311272,4130000000,0.008861127,0.101649649,0.169768494,0.010530827,0.158569399,0.841430601,0.671362294,0.141358253,0.848323553,0.334196982,0.003666859,0.931720617,0.796962808,0.282416212,0.022746769
0,0.599655515,0.797422108,0.809340696,8410000000,0.011787171,0.09831941,0.173750094,0.005784295,0.114581129,0.885418871,0.546480561,0.087241959,0.716046178,0.329939066,0,0.936497217,0.803464476,0.278974029,0.032782152
0,0.60663169,0.797447978,0.80936986,0.000142927,0.006037423,0.102203332,0.173915994,0.008303924,0.140883393,0.859116607,0.435972793,0.133389391,0.899027691,0.332891833,0.000134556,0.934498022,0.80539376,0.280801009,0.026049936
0,0.596989002,0.7973528,0.80930333,7000000000,0.007606217,0.093808523,0.165040344,0.0099472,0.15433685,0.84566315,0.42024725,0.103028698,0.631477054,0.331852522,0.011937574,0.931450416,0.795111195,0.281992769,0.02347158
0,0.599821272,0.79738863,0.809306975,488000000,0.003065825,0.10811471,0.17040193,0.019465799,0.201922786,0.798077214,0.276737294,0.16087587,0.760621366,0.339430797,0.010330013,0.931384953,0.79598946,0.288896096,0.017041692
0,0.598776287,0.797437879,0.809352284,8150000000,0.008491081,0.097008484,0.178176608,0.006606845,0.124104363,0.875895637,0.51197147,0.112595338,0.85789231,0.331297138,0.001352422,0.940269178,0.811029637,0.279570619,0.030030569
0,0.598495222,0.797337582,0.809276118,8190000000,0.004338832,0.096511798,0.160138753,0.030927694,0.22931342,0.77068658,0.51118799,0.21339476,0.892868785,0.350768984,0,0.929004656,0.788811431,0.297208582,0.014528807
0,0.603828248,0.797412286,0.809328458,0.000101876,0.007764718,0.104792613,0.172370108,0.020457053,0.20512743,0.79487257,0.325018474,0.078381329,0.357530648,0.332870712,0.034005117,0.932589026,0.799626855,0.289615157,0.01671379
0,0.607640641,0.797420033,0.809321948,0.000120493,0.003432127,0.104703047,0.171533067,0.020197157,0.204311153,0.795688847,0.297701946,0.155815243,0.727656481,0.339341801,0.018579152,0.917184862,0.797963956,0.289426276,0.016796825
0,0.599122213,0.797383511,0.80930997,7180000000,0.006694519,0.099956031,0.169474399,0.007957395,0.137739215,0.862260785,0.398455602,0.110539449,0.759631483,0.331633051,0.008538171,0.931760184,0.796970121,0.280549991,0.02672652
0,0.598718632,0.797394994,0.809318563,5260000000,0.007460195,0.108823098,0.172626499,0.015706873,0.187471657,0.812528343,0.573981906,0.142916937,0.726162381,0.336410545,0.009066517,0.936861249,0.79970611,0.286170027,0.018657594
0,0.608130702,0.797500409,0.809416211,0.000145239,0.013123204,0.113325842,0.186531936,0.004752004,0.101067207,0.898932793,0.360604435,0.051985999,0.477762151,0.328265859,0.010510016,0.941948718,0.827528834,0.278225408,0.037545465
0,0.602624714,0.79742031,0.809342259,9860000000,0.006057391,0.108204276,0.176412035,0.018884907,0.199927442,0.800072558,0.495656238,0.150942925,0.719850414,0.338362331,0.004980529,0.937114351,0.801948523,0.288475209,0.017249484
0,0.607698295,0.797423215,0.809335619,0.000174727,0.00732603,0.117885583,0.181487067,0.011890497,0.167518215,0.832481785,0.644937822,0.163254693,0.929779245,0.336075174,0.00166725,0.936400019,0.80845319,0.283402717,0.02133115
0,0.610775595,0.797499026,0.809393426,0.000176808,0.009104496,0.114009803,0.18515949,0.008252857,0.140429906,0.859570094,0.409638107,0.084380037,0.565680055,0.330415712,0.009420305,0.938656298,0.817844636,0.280764499,0.026144872
0,0.596873694,0.797315586,0.809241095,3860000000,0.007839601,0.09930464,0.159686298,0.014616219,0.182422832,0.817577168,0.741839504,0.175727688,0.92072341,0.338205446,0.001361357,0.925624904,0.778579135,0.285379242,0.019280434
0,0.596023292,0.797377148,0.809307236,2900000000,0.009956911,0.099565196,0.16841113,0.009807677,0.153278713,0.846721287,0.511473387,0.096351602,0.593721187,0.331446729,0.012809281,0.931566358,0.796132985,0.281891564,0.023657418
1,0.61318987,0.797441753,0.809351893,0.000193807,0.012971566,0.108375267,0.173848126,0.008162577,0.139613629,0.860386371,0.549551266,0.079857014,0.537775468,0.330168208,0.012492679,0.933164409,0.799888462,0.280699027,0.026318006
0,0.597659234,0.797471773,0.809384182,3450000000,0.010190296,0.105264872,0.187308649,0.007095633,0.12930435,0.87069565,0.437512553,0.080693378,0.58681067,0.329961922,0.010567515,0.941420812,0.817166955,0.279925212,0.028691774
0,0.618638205,0.797861063,0.809677907,4720000000,0.012238339,0.130066605,0.204743232,0.003241868,0.077274239,0.922725761,0.308064717,0.047662712,0.569060733,0.327884328,0.007980894,0.949227528,0.849620214,0.277130311,0.049758976
0,0.600931117,0.797429025,0.809340175,6430000000,0.006426813,0.107471461,0.176525149,0.011388942,0.164343804,0.835656196,0.283448387,0.082216538,0.470434323,0.331049755,0.030029609,0.935572598,0.80267521,0.283038619,0.021814713
0,0.599720376,0.79748201,0.809395249,3190000000,0.016198389,0.099614051,0.173636981,0.002679215,0.066874263,0.933125737,0.372815752,0.043628114,0.598229063,0.327668928,0,0.935684796,0.809002734,0.276722377,0.057658911
0,0.601039219,0.797496536,0.809396291,5820000000,0.009778441,0.108424121,0.186139808,0.008220028,0.140127581,0.859872419,0.534296138,0.102399411,0.690762871,0.33130917,0.000217114,0.939172275,0.814441835,0.280740254,0.026208549
0,0.606011906,0.797446871,0.809346034,0.000123847,0.00781152,0.101836924,0.173176985,0.00968548,0.152341506,0.847658494,0.42949235,0.10259268,0.636905508,0.331751391,0.005178481,0.926741643,0.801983865,0.281803165,0.023824063
0,0.594877412,0.7973961,0.809321818,355000000,0.006696391,0.093181559,0.172671744,0.01470194,0.182815854,0.817184146,0.671999153,0.185381528,0.969884699,0.338910939,0,0.933525722,0.799593619,0.285441456,0.019228115
0,0.604822785,0.797514658,0.8094028,8180000000,0.008524154,0.11926979,0.192511877,0.00468361,0.100099767,0.899900233,0.449197906,0.09854709,0.924999787,0.330113744,3620000000,0.944691351,0.829942158,0.278175704,0.037933971
0,0.60124101,0.797482563,0.80940267,4850000000,0.008032424,0.101038969,0.174594676,0.005248999,0.107809052,0.892190948,0.312995152,0.073082915,0.634824864,0.329216685,0.013011749,0.933245927,0.811121349,0.278586038,0.035022854
0,0.597745716,0.797490449,0.80940267,435000000,0.008299506,0.101739215,0.186908981,0.00781696,0.136408985,0.863591015,0.50161538,0.112808385,0.782901669,0.331699323,0.001408775,0.941948643,0.823498629,0.28044816,0.027017785
0,0.595987258,0.797875173,0.809776206,4430000000,0.002164112,0.095217158,0.17844054,0.00370421,0.085164918,0.914835082,0.05609962,0.048548714,0.527482532,0.327980868,0.067345435,0.929649461,0.823609704,0.277465269,0.045003219
